 51 2127.682406 3.114E-19 1.992E+01.06760.075   38.44810.74-.003090              1              0                    P  4      487663 5 8 2 2 1 1     7.0    9.0
 51 2128.010540 1.591E-23 2.987E+01.07090.079 2154.70100.74-.002620              2              1                    R  2      477663 5 8 2 2 1 1     7.0    5.0
 51 2129.559799 1.147E-27 5.006E+01.05730.063 4467.61580.75-.001660              3              2                    R 10      467665 5 8 2 2 1 7    23.0   21.0
 51 2131.631576 2.522E-19 2.104E+01.07090.079   23.06950.74-.002030              1              0                    P  3      487663 5 8 2 2 1 1     5.0    7.0
 51 2131.679673 2.011E-23 3.114E+01.06760.075 2166.13050.74-.002530              2              1                    R  3      477663 5 8 2 2 1 1     9.0    7.0
 51 2132.905125 1.024E-27 5.049E+01.05670.062 4509.10880.74-.001650              3              2                    R 11      467665 5 8 2 2 1 7    25.0   23.0
 51 2135.313215 2.339E-23 3.202E+01.06500.073 2181.36920.74-.002660              2              1                    R  4      477663 5 8 2 2 1 1    11.0    9.0
 51 2135.546180 1.782E-19 2.351E+01.07480.082   11.53500.75-.002660              1              0                    P  2      487663 5 8 2 2 1 1     3.0    5.0
 51 2136.213688 8.921E-28 5.089E+01.05610.061 4554.36700.73-.001707              3              2                    R 12      467665 5 8 2 2 1 7    27.0   25.0
 51 2138.911020 2.563E-23 3.269E+01.06290.070 2200.41640.74-.002590              2              1                    R  5      477663 5 8 2 2 1 1    13.0   11.0
 51 2139.426073 9.268E-20 3.546E+01.07970.086    3.84500.76-.003010              1              0                    P  1      487663 5 8 2 2 1 1     1.0    3.0
 51 2139.485343 7.583E-28 5.127E+01.05550.061 4603.38890.72-.001768              3              2                    R 13      467665 5 8 2 2 1 7    29.0   27.0
 51 2142.472940 2.681E-23 3.322E+01.06120.069 2223.27140.75-.002540              2              1                    R  6      477663 5 8 2 2 1 1    15.0   13.0
 51 2142.719943 6.298E-28 5.164E+01.05490.060 4656.17240.71-.001820              3              2                    R 14      467665 5 8 2 2 1 7    31.0   29.0
 51 2145.917341 5.112E-28 5.199E+01.05420.059 4712.71560.70-.001872              3              2                    R 15      467665 5 8 2 2 1 7    33.0   31.0
 51 2145.998829 2.697E-23 3.368E+01.05990.067 2249.93340.75-.002600              2              1                    R  7      477663 5 8 2 2 1 1    17.0   15.0
 51 2147.081134 9.480E-20 1.195E+01.07970.086    0.00000.76-.002100              1              0                    R  0      487663 5 8 2 2 1 1     3.0    1.0
 51 2149.077390 4.059E-28 5.233E+01.05350.058 4773.01610.69-.002070              3              2                    R 16      467665 5 8 2 2 1 7    35.0   33.0
 51 2149.488540 2.621E-23 3.407E+01.05890.066 2280.40120.75-.002420              2              1                    R  8      477663 5 8 2 2 1 1    19.0   17.0
 51 2150.856008 1.865E-19 1.442E+01.07480.082    3.84500.75-.002400              1              0                    R  1      487663 5 8 2 2 1 1     5.0    3.0
 51 2152.199945 3.153E-28 5.266E+01.05270.057 4837.07170.68-.002055              3              2                    R 17      467665 5 8 2 2 1 7    37.0   35.0
 51 2152.941927 2.470E-23 3.443E+01.05800.064 2314.67390.75-.002550              2              1                    R  9      477663 5 8 2 2 1 1    21.0   19.0
 51 2154.595583 2.700E-19 1.554E+01.07090.079   11.53500.74-.002620              1              0                    R  2      487663 5 8 2 2 1 1     7.0    5.0
 51 2155.284858 2.398E-28 5.297E+01.05190.056 4904.87990.67-.002225              3              2                    R 18      467665 5 8 2 2 1 7    39.0   37.0
 51 2156.358842 2.262E-23 3.475E+01.05730.063 2352.74990.75-.002540              2              1                    R 10      477663 5 8 2 2 1 1    23.0   21.0
 51 2158.299712 3.410E-19 1.620E+01.06760.075   23.06950.74-.002530              1              0                    R  3      487663 5 8 2 2 1 1     9.0    7.0
 51 2158.331984 1.786E-28 5.328E+01.05100.055 4976.43800.67-.002318              3              2                    R 19      467665 5 8 2 2 1 7    41.0   39.0
 51 2159.739140 2.017E-23 3.505E+01.05670.062 2394.62790.74-.002500              2              1                    R 11      477663 5 8 2 2 1 1    25.0   23.0
 51 2161.341176 1.303E-28 5.359E+01.05000.054 5051.74320.67-.002228              3              2                    R 20      467665 5 8 2 2 1 7    43.0   41.0
 51 2161.968247 3.963E-19 1.665E+01.06500.073   38.44810.74-.002660              1              0                    R  4      487663 5 8 2 2 1 1    11.0    9.0
 51 2163.082673 1.753E-23 3.533E+01.05610.061 2440.30620.73-.002580              2              1                    R 12      477663 5 8 2 2 1 1    27.0   25.0
 51 2164.312288 9.308E-29 5.388E+01.04910.053 5130.79260.67-.003005              3              2                    R 21      467665 5 8 2 2 1 7    45.0   43.0
 51 2165.601042 4.340E-19 1.700E+01.06290.070   57.67040.74-.002590              1              0                    R  5      487663 5 8 2 2 1 1    13.0   11.0
 51 2166.389295 1.487E-23 3.560E+01.05550.061 2489.78310.72-.002590              2              1                    R 13      477663 5 8 2 2 1 1    29.0   27.0
 51 2167.245173 6.518E-29 5.417E+01.04830.052 5213.58320.67-.002712              3              2                    R 22      467665 5 8 2 2 1 7    47.0   45.0
 51 2169.197950 4.535E-19 1.728E+01.06120.069   80.73540.75-.002540              1              0                    R  6      487663 5 8 2 2 1 1    15.0   13.0
 51 2169.658860 1.232E-23 3.586E+01.05490.060 2543.05670.71-.002640              2              1                    R 14      477663 5 8 2 2 1 1    31.0   29.0
 51 2170.139686 4.474E-29 5.446E+01.04750.051 5300.11170.67-.002712              3              2                    R 23      467665 5 8 2 2 1 7    49.0   47.0
 51 2172.758825 4.556E-19 1.752E+01.05990.067  107.64240.75-.002600              1              0                    R  7      487663 5 8 2 2 1 1    17.0   15.0
 51 2172.891222 9.978E-24 3.610E+01.05420.059 2600.12490.70-.002690              2              1                    R 15      477663 5 8 2 2 1 1    33.0   31.0
 51 2172.995681 3.010E-29 5.474E+01.04690.050 5390.37470.67-.002712              3              2                    R 24      467665 5 8 2 2 1 7    51.0   49.0
